date,plot,rootmortalityLength_mm.cm2.day_0-10,rootmortalityLength_mm.cm2.day_10-20,rootmortalityLength_mm.cm2.day_20-30,rootmortalityLength_mm.cm2.day_30-40,rootmortalityLength_mm.cm2.day_40-50,rootmortalityLength_mm.cm2.day_50-60,rootmortalityLength_mm.cm2.day_60-70,rootmortalityLength_mm.cm2.day_70-80,rootmortalityLength_mm.cm2.day_80-90,rootmortalityLength_mm.cm2.day_90-100,rootmortalityLength_mm.cm2.day_100-110,rootmortalityLength_mm.cm2.day_110-120,rootlength_mm.cm2_0-10,rootlength_mm.cm2_10-20,rootlength_mm.cm2_20-30,rootlength_mm.cm2_30-40,rootlength_mm.cm2_40-50,rootlength_mm.cm2_50-60,rootlength_mm.cm2_60-70,rootlength_mm.cm2_70-80,rootlength_mm.cm2_80-90,rootlength_mm.cm2_90-100,rootlength_mm.cm2_100-110,rootlength_mm.cm2_110-120,rootgrowthSA_m2.m2.day_0-10,rootgrowthSA_m2.m2.day_10-20,rootgrowthSA_m2.m2.day_20-30,rootgrowthSA_m2.m2.day_30-40,rootgrowthSA_m2.m2.day_40-50,rootgrowthSA_m2.m2.day_50-60,rootgrowthSA_m2.m2.day_60-70,rootgrowthSA_m2.m2.day_70-80,rootgrowthSA_m2.m2.day_80-90,rootgrowthSA_m2.m2.day_90-100,rootgrowthSA_m2.m2.day_100-110,rootgrowthSA_m2.m2.day_110-120,rootmortalitySA_m2.m2.day_0-10,rootmortalitySA_m2.m2.day_10-20,rootmortalitySA_m2.m2.day_20-30,rootmortalitySA_m2.m2.day_30-40,rootmortalitySA_m2.m2.day_40-50,rootmortalitySA_m2.m2.day_50-60,rootmortalitySA_m2.m2.day_60-70,rootmortalitySA_m2.m2.day_70-80,rootmortalitySA_m2.m2.day_80-90,rootmortalitySA_m2.m2.day_90-100,rootmortalitySA_m2.m2.day_100-110,rootmortalitySA_m2.m2.day_110-120,SA_m2.m2_0-10,SA_m2.m2_10-20,SA_m2.m2_20-30,SA_m2.m2_30-40,SA_m2.m2_40-50,SA_m2.m2_50-60,SA_m2.m2_60-70,SA_m2.m2_70-80,SA_m2.m2_80-90,SA_m2.m2_90-100,SA_m2.m2_100-110,SA_m2.m2_110-120,rootstock_g.m2_0-10,rootstock_g.m2_10-20,rootstock_g.m2_20-30,rootstock_g.m2_30-40,rootstock_g.m2_40-50,rootstock_g.m2_50-60,rootstock_g.m2_60-70,rootstock_g.m2_70-80,rootstock_g.m2_80-90,rootstock_g.m2_90-100,rootstock_g.m2_100-110,rootstock_g.m2_110-120,rootgrowth_g.m2.day_0-10,rootgrowth_g.m2.day_10-20,rootgrowth_g.m2.day_20-30,rootgrowth_g.m2.day_30-40,rootgrowth_g.m2.day_40-50,rootgrowth_g.m2.day_50-60,rootgrowth_g.m2.day_60-70,rootgrowth_g.m2.day_70-80,rootgrowth_g.m2.day_80-90,rootgrowth_g.m2.day_90-100,rootgrowth_g.m2.day_100-110,rootgrowth_g.m2.day_110-120,rootmortality_g.m2.day_0-10,rootmortality_g.m2.day_10-20,rootmortality_g.m2.day_20-30,rootmortality_g.m2.day_30-40,rootmortality_g.m2.day_40-50,rootmortality_g.m2.day_50-60,rootmortality_g.m2.day_60-70,rootmortality_g.m2.day_70-80,rootmortality_g.m2.day_80-90,rootmortality_g.m2.day_90-100,rootmortality_g.m2.day_100-110,rootmortality_g.m2.day_110-120
2018-06-14,5,5.17127990173847,0,0,0,0,,,,,,,,2263.63253327664,921.9483547619042,0,0,0,,,,,,,,0.224214357427875,0.0966605895403119,0,0,0,,,,,,,,0.0609696708236282,0,0,0,0,,,,,,,,52.40012879464623,11.822781826761789,0,0,0,,,,,,,,3696.1094750947536,364.45190176630297,0,0,0,,,,,,,,9.045849406640038,2.95464717674804,0,0,0,,,,,,,,1.28472740557617,0,0,0,0,,,,,,,
2018-06-27,5,9.73721685417756,0.873851107622536,0,0,0,,,,,,,,2633.4514407596384,969.6567041383222,0,0,0,,,,,,,,0.503910776597961,0.0224303000185928,0,0,0,,,,,,,,0.116382449957865,0.00419789705393269,0,0,0,,,,,,,,58.577270333453,12.23205214511059,0,0,0,,,,,,,,3909.030625040584,368.766426822281,0,0,0,,,,,,,,23.036476417068243,0.943180698020289,0,0,0,,,,,,,,1.91313120673883,0.0214259087813601,0,0,0,,,,,,,
2017-02-14,6,0.76467650793651,0,0,0,0,0,0,0,,,,,872.7493719954641,314.40721148904,0,0,30.571156774376398,0,0,0,,,,,0.05412644856466255,0,0,0,0,0,0,0,,,,,0.00763129006240015,0,0,0,0,0,0,0,,,,,11.918352485189924,2.4055388884672,0,0,0.2139038218470315,0,0,0,,,,,459.52400277896163,62.3853629446465,0,0,5.227762647491945,0,0,0,,,,,2.1840218329571965,0.074809042848146,0,0,0.0472805038843956,0,0,0,,,,,0.089125131962631,0,0,0,0,0,0,0,,,,
2017-02-27,6,3.443560206988775,0,0,0,0,0,0,0,,,,,892.8658121504167,315.3422551020405,0,0,30.571156774376398,0,0,0,,,,,0.0191607041231871,0,0,0,0,0,0,0,,,,,0.0344912586001188,0,0,0,0,0,0,0,,,,,12.463400756686806,2.41118733999112,0,0,0.2139038218470315,0,0,0,,,,,487.82152772410984,62.5140800334545,0,0,5.227762647491945,0,0,0,,,,,3.1878143570288713,0.00990131452368855,0,0,0,0,0,0,,,,,0.441590983932407,0,0,0,0,0,0,0,,,,
2017-03-13,6,2.8285653371666126,0,0,0,0,0,0,0,,,,,995.0974858371137,319.296051473923,0,0,30.571156774376398,0,0,0,,,,,0.1491317816738807,0,0,0,0,0,0,0,,,,,0.02733389474895321,0,0,0,0,0,0,0,,,,,14.529811393686824,2.43892265811637,0,0,0.2139038218470315,0,0,0,,,,,571.9734883930357,63.1983462382575,0,0,5.227762647491945,0,0,0,,,,,6.792269910461871,0.0488761574859257,0,0,0,0,0,0,,,,,0.32628850093811645,0,0,0,0,0,0,0,,,,
2017-03-24,6,4.690109708574785,0,0,0,0,0,0,0,,,,,1077.6445639361293,329.88812154195,0,0,31.7732178760393,0,0,0,,,,,0.17918435780096395,0,0,0,0,0,0,0,,,,,0.039180841086193,0,0,0,0,0,0,0,,,,,16.11947415407213,2.521140975105315,0,0,0.22304683078127402,0,0,0,,,,,632.7345699785001,65.3656538946615,0,0,5.458956701822705,0,0,0,,,,,7.790938296576247,0.240811961822697,0,0,0.02568822825897365,0,0,0,,,,,0.3776543996818515,0,0,0,0,0,0,0,,,,
2017-04-13,6,5.3647484205719245,0,0,0,0,0,0,0,,,,,1104.6049188964464,402.1332553571425,0,0,31.7732178760393,0,0,0,,,,,0.0673451988749134,0.020858977343172453,0,0,0,0,0,0,,,,,0.06619077906546944,0,0,0,0,0,0,0,,,,,16.580686629344854,3.146910295400489,0,0,0.22304683078127402,0,0,0,,,,,648.8036556070165,82.34376878291093,0,0,5.458956701822705,0,0,0,,,,,2.7231023928196416,0.5659371629416485,0,0,0,0,0,0,,,,,1.2262946348750101,0,0,0,0,0,0,0,,,,
2017-05-06,6,5.81475901805166,0,0,0,0,0,0,0,,,,,1155.4898503401369,457.599186744142,0,0,31.7732178760393,0,0,0,,,,,0.068744977428287,0.0214830370104674,0,0,0,0,0,0,,,,,0.0579506025906966,0,0,0,0,0,0,0,,,,,17.314714397172636,3.6539883453444917,0,0,0.22304683078127402,0,0,0,,,,,677.218804029594,96.5019647653649,0,0,5.458956701822705,0,0,0,,,,,3.3447849907174,0.8328350577914125,0,0,0,0,0,0,,,,,0.704881608348255,0,0,0,0,0,0,0,,,,
2017-05-23,6,2.03497512408667,0,0,0,0,0,0,0,,,,,1200.670814087302,465.74106935941006,0,0,31.704585582010548,0,0,0,,,,,0.0636330533028133,0,0,0,0,0,0,0,,,,,0.06063742908489325,0,0,0,0,0,0,0,,,,,17.532268817423926,3.7163957839464716,0,0,0.22252480600515,0,0,0,,,,,670.8824908397212,98.0943495840814,0,0,5.4457565589243355,0,0,0,,,,,2.666377454671851,0.106158987914416,0,0,0,0,0,0,,,,,3.482731271529887,0,0,0,0,0,0,0,,,,
2017-06-09,6,5.672834120370365,0,0,0,0,0,0,0,,,,,1171.3058550264536,480.965302239229,16.80671245275885,0,31.704585582010548,0,0,0,,,,,0.0410406541147478,0.004125303982266,0.00482236818608115,0,0,0,0,0,,,,,0.06716056695226205,0,0,0,0,0,0,0,,,,,17.067408655372635,3.8198225055673216,0.096447363721623,0,0.22252480600515,0,0,0,,,,,655.0208708112921,100.6027055238229,2.14749892513139,0,5.4457565589243355,0,0,0,,,,,1.3176693192676268,0.125417796987074,0.1073749462565695,0,0,0,0,0,,,,,1.0305731767088075,0,0,0,0,0,0,0,,,,
2017-06-26,6,8.34561793610303,2.797751284958425,0,0,0,0,0,0,,,,,1236.6957367535865,451.6697707294027,16.80671245275885,0,31.704585582010548,0,0,0,,,,,0.09046881403883135,0.00167150594666974,0,0,0,0,0,0,,,,,0.10081707438669149,0.02069334954918795,0,0,0,0,0,0,,,,,17.086198825891408,3.5929007446545898,0.096447363721623,0,0.22252480600515,0,0,0,,,,,649.7057830472048,94.84983907460185,2.14749892513139,0,5.4457565589243355,0,0,0,,,,,2.8419534961623976,0.1064075948424249,0,0,0,0,0,0,,,,,1.63834707932732,0.169164511135274,0,0,0,0,0,0,,,,
2017-07-11,6,6.800128800075605,0,0,0,0,0,0,0,,,,,1521.4849364323472,468.8747825207857,0,0,31.704585582010548,0,0,0,,,,,0.226782591174637,0.00678242857215295,0,0,0,0,0,0,,,,,0.0498689066662842,0,0,0,0,0,0,0,,,,,20.40514952590728,3.7208429968759598,0,0,0.22252480600515,0,0,0,,,,,759.9015410045258,98.06807420201136,0,0,5.4457565589243355,0,0,0,,,,,8.6264323590066,0.214549008493951,0,0,0,0,0,0,,,,,0.4369750402260145,0,0,0,0,0,0,0,,,,
2017-07-24,6,18.7114318550497,0,0,0,0,0,0,0,,,,,1388.3457824924421,472.6776011148902,0,0,31.704585582010548,0,0,0,,,,,0.05466151628042415,0,0,0,0,0,0,0,,,,,0.163145091030386,0,0,0,0,0,0,0,,,,,19.46105310367751,3.7548785401090994,0,0,0.22252480600515,0,0,0,,,,,738.1131962679306,98.99431980694435,0,0,5.4457565589243355,0,0,0,,,,,2.88804271997085,0.071249661917946,0,0,0,0,0,0,,,,,1.884915797244625,0,0,0,0,0,0,0,,,,
2017-08-06,6,13.113899228879546,0,0,0,0,0,0,0,,,,,1334.4389875755871,472.6776011148902,0,0,16.59872133408915,0,0,0,,,,,0.077384555888329,0,0,0,0,0,0,0,,,,,0.11205357696626485,0,0,0,0,0,0,0,,,,,19.008505153894873,3.7548785401090994,0,0,0.126251699888326,0,0,0,,,,,725.7019722094108,98.99431980694435,0,0,3.19245475677228,0,0,0,,,,,2.30990316713362,0,0,0,0,0,0,0,,,,,1.5308813174437,0,0,0,0,0,0,0,,,,
2017-08-22,6,14.071249917065595,0,0,0,0,0,0,0,,,,,1264.526351332195,472.6776011148902,0,0,16.59872133408915,0,0,0,,,,,0.12778587158161103,0,0,0,0,0,0,0,,,,,0.2979836361082908,0,0,0,0,0,0,0,,,,,16.18781375831861,3.7548785401090994,0,0,0.126251699888326,0,0,0,,,,,571.7906534982992,98.99431980694435,0,0,3.19245475677228,0,0,0,,,,,5.646445936787863,0,0,0,0,0,0,0,,,,,17.12396073737178,0,0,0,0,0,0,0,,,,
2017-09-21,6,9.66418230955081,0.533945763596445,0,0,0,0,0,0,,,,,1233.6597852985603,450.2518790438397,0,0,16.59872133408915,0,0,0,,,,,0.09764053417964169,0,0,0,0,0,0,0,,,,,0.1492872400193274,0.00578704282741125,0,0,0,0,0,0,,,,,14.179071860536876,3.511822741357819,0,0,0.126251699888326,0,0,0,,,,,435.7266482179995,32.74452480161142,0,0,1.062274946265495,0,0,0,,,,,4.371095263494223,0,0,0,0,0,0,0,,,,,4.07643956971568,0.087435247567565,0,0,0,0,0,0,,,,
2017-10-20,6,15.2036562786596,0.477432391030486,0,0,0,0,0,0,,,,,1217.3381107898708,447.91016611866945,0,0,16.59872133408915,0,0,0,,,,,0.12102584384288255,0.00176758887605678,0,0,0,0,0,0,,,,,0.138707598081254,0.00318494360500135,0,0,0,0,0,0,,,,,14.69197187671013,3.490562420423651,0,0,0.126251699888326,0,0,0,,,,,653.253969339882,32.55229889385621,0,0,1.062274946265495,0,0,0,,,,,8.523128525869215,0.0386129802031795,0,0,0,0,0,0,,,,,1.93504702767666,0.0228738807172464,0,0,0,0,0,0,,,,
2017-11-05,6,5.752971370832279,0.382894289073654,0,0,0,0,0,0,,,,,1546.2423961451225,479.19301072373355,0,0,16.59872133408915,0,0,0,,,,,0.2155433640076075,0.0114680272645906,0,0,0,0,0,0,,,,,0.09624003498881864,0.00291233607096,0,0,0,0,0,0,,,,,17.109977207423604,3.6713547861902964,0,0,0.126251699888326,0,0,0,,,,,713.2826682931343,33.776425806122006,0,0,1.062274946265495,0,0,0,,,,,7.86915574552002,0.30408062400616376,0,0,0,0,0,0,,,,,2.475623030141313,0.02450423753519805,0,0,0,0,0,0,,,,
2017-11-22,6,5.7115861942554504,0,0,0,0,0,0,0,,,,,1895.9190559618294,570.5088206538165,0,0,16.59872133408915,0,0,0,,,,,0.4574675842030755,0.0296311538642883,0,0,0,0,0,0,,,,,0.04979425086275945,0,0,0,0,0,0,0,,,,,23.500626736468917,4.20373832853279,0,0,0.126251699888326,0,0,0,,,,,1205.2999745751952,37.44789886581887,0,0,1.062274946265495,0,0,0,,,,,23.76080841017371,0.8205309827052889,0,0,0,0,0,0,,,,,0.55465761327047,0,0,0,0,0,0,0,,,,
2017-12-05,6,12.992182708296975,0.89465176463748,0,0,0,0,0,0,,,,,1891.6759768046095,623.395482917613,0,0,16.59872133408915,0,0,0,,,,,0.10646189872390865,0.02420369923503845,0,0,0,0,0,0,,,,,0.1478483413733725,0.00540445071554435,0,0,0,0,0,0,,,,,23.061129200474767,4.495075741286535,0,0,0.126251699888326,0,0,0,,,,,1184.955103326841,39.20377901902841,0,0,1.062274946265495,0,0,0,,,,,3.242348891516605,0.6199815340824624,0,0,0,0,0,0,,,,,2.8988911319555397,0.0344334565850155,0,0,0,0,0,0,,,,
2017-12-20,6,11.002993406399586,0,0,0,0,0,0,0,,,,,1962.9551334561572,672.348702437642,0,0,16.59872133408915,0,0,0,,,,,0.102964456894699,0.01738663445459935,0,0,0,0,0,0,,,,,0.12885586132164883,0,0,0,0,0,0,0,,,,,23.149496551238258,4.947265366589635,0,0,0.126251699888326,0,0,0,,,,,1147.7073575774855,46.43067572650655,0,0,1.062274946265495,0,0,0,,,,,4.0420694719264,0.9284729481506759,0,0,0,0,0,0,,,,,4.952526036379417,0,0,0,0,0,0,0,,,,
2018-01-03,6,4.506533635676493,0,0,0,0,0,0,0,,,,,2156.797026199923,672.910322798564,0,0,16.59872133408915,0,0,0,,,,,0.165693346446227,8.44458622093025e-5,0,0,0,0,0,0,,,,,0.032079588936804966,0,0,0,0,0,0,0,,,,,25.407235833947954,4.95776850550674,0,0,0.126251699888326,0,0,0,,,,,1212.157313959147,46.563394533235005,0,0,1.062274946265495,0,0,0,,,,,6.7491840806708305,0.02297342462925505,0,0,0,0,0,0,,,,,0.2618675448822061,0,0,0,0,0,0,0,,,,
2018-01-18,6,12.30011288863691,0,0,0,0,0,0,0,,,,,2109.1820813964478,696.769965712395,0,0,16.59872133408915,0,0,0,,,,,0.04756743714495198,0.01457869378818872,0,0,0,0,0,0,,,,,0.10536770844154875,0,0,0,0,0,0,0,,,,,24.945459180707125,5.176448912329574,0,0,0.126251699888326,0,0,0,,,,,1211.3420310226415,49.21852965894325,0,0,1.062274946265495,0,0,0,,,,,2.1904103360684455,0.4167966567677405,0,0,0,0,0,0,,,,,1.3779802214471548,0,0,0,0,0,0,0,,,,
2018-01-31,6,11.76383220899467,0,0,0,0,0,0,0,,,,,2433.990380961828,795.697642252455,0,0,0,0,0,0,,,,,0.32599996351537497,0.07977323191218136,0,0,0,0,0,0,,,,,0.1009390727546079,0,0,0,0,0,0,0,,,,,28.079338816546077,6.211912677437915,0,0,0,0,0,0,,,,,1253.6353311153057,66.49966362706355,0,0,0,0,0,0,,,,,10.03174923152777,2.5101663044542124,0,0,0,0,0,0,,,,,1.2769894557184438,0,0,0,0,0,0,0,,,,
2018-02-15,6,11.375163454900466,1.2206743398841,0,0,0,0,0,0,,,,,2860.835377239223,1016.330966940664,0,0,0,0,0,0,,,,,0.416551338395116,0.1272124139827091,0,0,0,0,0,0,,,,,0.0853601539561976,0.02040656375122735,0,0,0,0,0,0,,,,,33.69448896665812,7.821796754028065,0,0,0,0,0,0,,,,,1361.549682420846,77.46505862087815,0,0,0,0,0,0,,,,,14.9185088440908,4.3792873470299,0,0,0,0,0,0,,,,,0.8830206029153951,0.4441663358583825,0,0,0,0,0,0,,,,
2018-02-27,6,33.5701795908919,1.95297145786092,0,0,0,0,0,0,,,,,3206.5856847600126,1502.40507000189,145.0552411942555,0,0,0,0,0,,,,,0.3764664849734475,0.425193690248469,0.2420051878344335,0,0,0,0,0,,,,,0.27446017972084,0.02682684670459425,0,0,0,0,0,0,,,,,35.690890017384476,11.925296071028955,2.420051878344335,0,0,0,0,0,,,,,1378.706792412376,125.66256459197325,55.371978746625,0,0,0,0,0,,,,,12.261913612760775,12.37241547363659,8.8540592424743,0,0,0,0,0,,,,,2.9915280997792193,0.4606800811282175,0,0,0,0,0,0,,,,
2018-03-16,6,18.15332278281681,4.666204220206595,0,0,0,0,0,0,,,,,2963.8168645786027,1641.043987301585,481.748819652305,27.6387716553288,0,0,0,0,,,,,0.0473670525980463,0.0577367131475355,0.1185106345609155,0.0115492266418412,0,0,0,0,,,,,0.16411410094527001,0.0323389522277468,0,0,0,0,0,0,,,,,33.18370734473078,13.023764038979564,5.5187513477054,0.277181439404189,0,0,0,0,,,,,1344.6617934625806,139.8923737206695,91.1591440678895,3.256074510892065,0,0,0,0,,,,,1.686403331915235,2.0933885236399297,3.63806879247505,0.3308715412935935,0,0,0,0,,,,,2.2052874503748,0.2750413022045738,0,0,0,0,0,0,,,,
2018-04-04,6,8.539918914669014,0.778160079230104,0,0,0,0,0,0,,,,,2936.150937688963,1657.077386290625,508.018146938775,27.6387716553288,39.8313907785336,177.83898397581234,322.8133084656085,0,,,,,0.016072271908786392,0.00244632303844923,0.004694181978574135,0,0.0301421964590513,0.340543915936503,0.3893433916202365,0,,,,,0.08573846799994085,0.005384912745535915,0,0,0,0,0,0,,,,,32.661814316068075,13.08985852298433,5.83491426046415,0.277181439404189,0.421990750426718,4.76761482311104,5.4508074826833,0,,,,,1331.096890199226,140.156570863073,96.331321219254,3.256074510892065,5.29706815200115,196.56941722862615,145.678049092786,0,,,,,1.2858147436706215,0.2222052698023615,1.057718364778165,0,0.88522052465295,15.49360481499972,14.81830875895885,0,,,,,1.483078866553281,0.04232520011601015,0,0,0,0,0,0,,,,
2018-04-18,6,9.931447723652951,6.416392326692584,0,0,0,0,0,0,,,,,2906.9861567271328,1577.33536382275,517.051562887375,27.6387716553288,42.64361352985635,250.86334232804236,352.034866893424,0,,,,,0.0529804793377654,0,0,0,0,0.04552444796707965,0,0,,,,,0.07499444433644295,0.0425243686386401,0,0,0,0,0,0,,,,,32.55983755557842,12.58046460839018,5.907773246742,0.277181439404189,0.4522408636256265,5.68318256855704,5.87325045095975,0,,,,,1332.3241385541749,136.4865021423347,97.0321221423425,3.256074510892065,5.68377874826075,216.05458173101016,155.1126757023955,0,,,,,1.9280691333433548,0.1635405303264847,0.1370476124619245,0,0.063891911187073,2.23300017083667,1.067008794680335,0,,,,,0.7584509076995173,0.3216094206216404,0,0,0,0,0,0,,,,
2018-05-02,6,12.85442051479323,0,0,0,0,0.2188036497138535,0,0,,,,,2968.652390098263,1612.1439872260003,521.39539493575,27.6387716553288,42.64361352985635,261.59787142857147,372.9136680272105,0,,,,,0.1884519131173455,0.012406422949743619,0.00288295083783689,0,0,4.34131885049814e-4,0.0136883847219913,0,,,,,0.2110288285980165,0,0,0,0,0.00177572584693911,0,0,,,,,32.63080279197122,12.794737465855816,6.0110026280073,0.277181439404189,0.4522408636256265,6.284191656349665,6.0648878370676,0,,,,,1303.9923670756125,137.94452419053036,101.127365528376,3.256074510892065,5.68377874826075,270.1096480717405,157.137887374123,0,,,,,7.48339016145122,0.35607480506938605,0.3324637935978165,0,0,2.747853579793387,0.376887161096817,0,,,,,6.69211507622256,0,0,0,0,0.0161570108762367,0,0,,,,
2018-05-16,6,13.95080171485259,1.465287070105815,0,0,0,0,0,0,,,,,3139.8137350718034,1606.0220837774,521.39539493575,27.6387716553288,42.64361352985635,264.192256764928,374.455606424792,0,,,,,0.2511562556191035,0.00120499043480964,0,0,0,0,0,0,,,,,0.1648293507335021,0.011662916445643701,0,0,0,0,0,0,,,,,34.113639421486724,12.715537317470675,6.03822692517665,0.277181439404189,0.4522408636256265,6.381018804029235,6.1092024387448,0,,,,,1321.7234143077799,136.87331087030074,101.8019788869435,3.256074510892065,5.68377874826075,275.665338873107,158.992797814302,0,,,,,8.360549271156104,0.13709006030997806,0.0793386938042905,0,0,0.3586427737579585,0.145872283016458,0,,,,,2.9582212418799645,0.1158657538804742,0,0,0,0,0,0,,,,
2018-05-30,6,18.93515312938665,11.41236134056798,6.61911685023215,0,0,0,0,0,,,,,3535.3175393046076,1448.5245245559315,428.7277590325015,27.6387716553288,42.64361352985635,264.192256764928,374.455606424792,0,,,,,0.401021349649507,0,0,0,0,0,0,0,,,,,0.1706930051440865,0.08552011947978415,0.0802415585620455,0,0,0,0,0,,,,,38.44780606939233,11.53672271952449,4.927724556735215,0.277181439404189,0.4522408636256265,6.381018804029235,6.1092024387448,0,,,,,1389.4481554403073,126.4640844675254,82.5299396133435,3.256074510892065,5.68377874826075,275.665338873107,158.992797814302,0,,,,,14.793722602966564,0.0343456423197411,0.0277624151083762,0,0,0,0,0,,,,,2.58172474509485,0.7555182144791159,1.386729720059895,0,0,0,0,0,,,,
2018-06-14,6,12.03128767195767,6.182488162005525,0,0,0,0,0,0,,,,,3696.848082511338,1368.7934159674955,431.381635827664,107.91396031746051,42.64361352985635,266.22710907029455,378.4760576719574,0,,,,,0.16763990630811249,0.01448950773421068,0,0.105335469816692,0,0,0.0026953858522298898,0,,,,,0.0879030363629143,0.06991789263218674,0,0,0,0,0,0,,,,,40.40924712365207,10.70529694605489,4.9579771455623,1.857213486654565,0.4522408636256265,6.400311775523715,7.0223443799869845,0,,,,,1428.094050897896,113.083082194918,82.944742203048,51.731714073714,5.68377874826075,275.87712892917847,225.4081009857945,0,,,,,6.6271958780149305,0.554123577817869,0.0612207105407825,4.243133420267865,0,0.0359258332059203,3.60105166332351,0,,,,,0.721911077231505,1.2844814280484278,0,0,0,0,0,0,,,,
2018-06-27,6,15.993840348276049,6.7356719344147855,5.5504652014652,2.126059358102215,0,0,0,0,,,,,3719.945697430083,1274.7021563964486,342.5536756613755,80.2751886621315,47.24020302343155,266.22710907029455,384.4987033257745,0,,,,,0.1156882489731769,0,0,0,0,0,0,0,,,,,0.1417109103126625,0.04961889833179365,0.064328895562978,0.02132164918493765,0,0,0,0,,,,,41.03211543690268,9.990932716889494,3.930785215775935,1.58003204725038,0.50168479634545,6.400311775523715,7.1636298812642245,0,,,,,1443.792975232972,106.24858741174549,67.7123665902075,48.475639562822,6.31585878636765,275.87712892917847,231.14040842507902,0,,,,,5.8513443270420895,0.004065332899586255,0,0,0.112464787060294,0,0.485559290137717,0,,,,,1.67648466889821,0.4606567632534525,0.969243156180595,0.2504672700686205,0,0,0,0,,,,
